"exclude","partyabbrev","text","doc_id","party","partycolor","partyorder","corpus_line_id","heading_order","doc_line_id","sentence","doc_sentence_id","corpus_sentence_id","heading","paragraph","context_after","context_before","partyname_in_text","sentence_id"
0,"LINKE","Wir lehnen eine Einwanderungs- und Integrationspolitik ab, die Rechte danach vergibt, ob Menschen den richtigen Pass haben oder als ""nützlich"" für Unternehmen gelten.","linke.txt","41223","purple",3,3188,0,1116,"Wir lehnen eine Einwanderungs- und Integrationspolitik ab, die Rechte danach vergibt, ob Menschen den richtigen Pass haben oder als ""nützlich"" für Unternehmen gelten.",3417,10788,"Gleiche Rechte für Migrantinnen und Migranten!","DIE LINKE tritt für eine weltoffene Gesellschaft und ein respektvolles Miteinander ein. Wir wollen der Verschiedenheit aller Menschen Anerkennung verschaffen. Alle in Deutschland müssen die gleichen Rechte haben. Wir lehnen eine Einwanderungs- und Integrationspolitik ab, die Rechte danach vergibt, ob Menschen den richtigen Pass haben oder als ""nützlich"" für Unternehmen gelten. Quoten, Kontingente und Punktesysteme lehnen wir deshalb ab."," Quoten, Kontingente und Punktesysteme lehnen wir deshalb ab.","DIE LINKE tritt für eine weltoffene Gesellschaft und ein respektvolles Miteinander ein. Wir wollen der Verschiedenheit aller Menschen Anerkennung verschaffen. Alle in Deutschland müssen die gleichen Rechte haben. ","FALSE",86
0,"LINKE","Wir fördern eine Open Science-Kultur und wollen bedürfnis- und teilhabeorientiertes wissenschaftliches Arbeiten ermöglichen.","linke.txt","41223","purple",3,2567,0,495,"Wir fördern eine Open Science-Kultur und wollen bedürfnis- und teilhabeorientiertes wissenschaftliches Arbeiten ermöglichen.",1711,9082,"Transparente Forschung und gesellschaftliche Verantwortung","- Informationen und wissenschaftliche Erkenntnisse, die mit Steuermitteln erarbeitet wurden, müssen allen zu Verfügung stehen. Daher setzen wir uns für OpenAccess-Strategien zur Veröffentlichung von Forschungsergebnissen und dem Zugang zu Forschungsdaten ein. Wir fördern eine Open Science-Kultur und wollen bedürfnis- und teilhabeorientiertes wissenschaftliches Arbeiten ermöglichen. Nutzungs- und Publikationsgebühren an Verlage, die über transparent gemacht Satz- und Lektoratsarbeiten hinausgehen, wollen wir verbieten. Die Paketverhandlungen von Forschungseinrichtungen mit einzelnen Großverlagen lehnen wir ab."," Nutzungs- und Publikationsgebühren an Verlage, die über transparent gemacht Satz- und Lektoratsarbeiten hinausgehen, wollen wir verbieten. Die Paketverhandlungen von Forschungseinrichtungen mit einzelnen Großverlagen lehnen wir ab.","- Informationen und wissenschaftliche Erkenntnisse, die mit Steuermitteln erarbeitet wurden, müssen allen zu Verfügung stehen. Daher setzen wir uns für OpenAccess-Strategien zur Veröffentlichung von Forschungsergebnissen und dem Zugang zu Forschungsdaten ein. ","FALSE",102
0,"LINKE","Wir wollen Open Access als Veröffentlichungsstandard bei überwiegend öffentlich geförderter Forschung.","linke.txt","41223","purple",3,2568,0,496,"Wir wollen Open Access als Veröffentlichungsstandard bei überwiegend öffentlich geförderter Forschung.",1720,9091,"Transparente Forschung und gesellschaftliche Verantwortung","- Forschung für Frieden statt für Krieg und Rüstungsindustrie: Wir fordern die Verankerung von Zivilklauseln an allen Hochschulen und allen wissenschaftlichen Einrichtungen sowie die Förderung von Forschung und Wissenschaft müssen zur Lösung von sozialen Spaltungen, dem Wandel von Klima und Umwelt beitragen. In diesem Sinne wollen wir die milliardenschwere Innovations- und Technologieförderung des Bundes, auch die gemeinsam von Bund und Ländern finanzierte außeruniversitäre Forschung, strategisch ausrichten. Neben technischen sind dabei besonders soziale Innovationen wichtig. Wir wollen diese Forschungslandschaft stärker mit der Arbeit der Hochschulen verknüpfen. Ein transparentes System von öffentlicher Steuerung ist notwendig. Die Verbesserung der Arbeitsbedingungen für eine planbare Lebensperspektive für Wissenschaftlerinnen und Wissenschaftler und technisches Personal, mit weniger befristeten Verträgen ist auch in der außeruniversitären Forschung unerlässlich. Wir wollen Open Access als Veröffentlichungsstandard bei überwiegend öffentlich geförderter Forschung.","","- Forschung für Frieden statt für Krieg und Rüstungsindustrie: Wir fordern die Verankerung von Zivilklauseln an allen Hochschulen und allen wissenschaftlichen Einrichtungen sowie die Förderung von Forschung und Wissenschaft müssen zur Lösung von sozialen Spaltungen, dem Wandel von Klima und Umwelt beitragen. In diesem Sinne wollen wir die milliardenschwere Innovations- und Technologieförderung des Bundes, auch die gemeinsam von Bund und Ländern finanzierte außeruniversitäre Forschung, strategisch ausrichten. Neben technischen sind dabei besonders soziale Innovationen wichtig. Wir wollen diese Forschungslandschaft stärker mit der Arbeit der Hochschulen verknüpfen. Ein transparentes System von öffentlicher Steuerung ist notwendig. Die Verbesserung der Arbeitsbedingungen für eine planbare Lebensperspektive für Wissenschaftlerinnen und Wissenschaftler und technisches Personal, mit weniger befristeten Verträgen ist auch in der außeruniversitären Forschung unerlässlich. ","FALSE",95
0,"LINKE","Wir lehnen Quoten, Kontingente und Punktesysteme ab.","linke.txt","41223","purple",3,2662,0,590,"Wir lehnen Quoten, Kontingente und Punktesysteme ab.",1975,9346,"XI. Integration heißt soziale Offensive und gleiche Rechte für alle: Eine solidarische Einwanderungsgesellschaft","- Gute Ausbildung und Arbeit für alle! Gerade Migrantinnen und Migranten sowie Geflüchtete werden am Arbeitsmarkt ausgegrenzt. Wir wenden uns gegen Ausnahmen beim Mindestlohn und wollen Asylbewerber und Geflüchtete schnell, aber fair in den Arbeitsmarkt integrieren. Wir lehnen Quoten, Kontingente und Punktesysteme ab. Sie dienen lediglich der Verwertungslogik des Kapitals und sind Instrumente einer selektiven Einwanderungspolitik. Die Identitätsprüfung bei der Ausbildungsduldung wollen wir abschaffen. Geflüchtete sollen bereits nach drei Monaten in Deutschland eine Arbeitserlaubnis bekommen."," Sie dienen lediglich der Verwertungslogik des Kapitals und sind Instrumente einer selektiven Einwanderungspolitik. Die Identitätsprüfung bei der Ausbildungsduldung wollen wir abschaffen. Geflüchtete sollen bereits nach drei Monaten in Deutschland eine Arbeitserlaubnis bekommen.","- Gute Ausbildung und Arbeit für alle! Gerade Migrantinnen und Migranten sowie Geflüchtete werden am Arbeitsmarkt ausgegrenzt. Wir wenden uns gegen Ausnahmen beim Mindestlohn und wollen Asylbewerber und Geflüchtete schnell, aber fair in den Arbeitsmarkt integrieren. ","FALSE",27
0,"LINKE","Wir wollen, dass die Bundeswehr dem Oberkommando der NATO entzogen wird und die Bundesrepublik aus den militärischen Strukturen des Bündnisses austritt.","linke.txt","41223","purple",3,3033,0,961,"Wir wollen, dass die Bundeswehr dem Oberkommando der NATO entzogen wird und die Bundesrepublik aus den militärischen Strukturen des Bündnisses austritt.",3012,10383,"Für eine europäische Friedens- und Entspannungspolitik","DIE LINKE tritt für die Stärkung der OSZE als wichtigem Format der gesamteuropäischen Kooperation ein. Um dies zu erreichen, muss als Erstes eine Vereinbarung getroffen werden, keine neuen Mitglieder in die NATO aufzunehmen. Wir wollen eine neue, auf Entspannung orientierte Ostpolitik. Sicherheit in Europa kann nur Sicherheit mit und nicht gegen Russland sein. Das muss die sicherheitspolitische Orientierung von europäischem und deutschem Handel werden. Militärmanöver oder Pläne zur Stationierung von Waffensystemen entlang der russischen Westgrenze heizen Konflikte an. Wir setzen uns gegen Militärmanöver ein. Den Einsatz und die Stationierung deutscher Soldaten in den osteuropäischen Staaten wollen wir unterbinden. Das NATO-Rüstungsziel von zwei Prozent des BIP lehnen wir ab. Wir wollen die NATO auflösen und durch ein kollektives Sicherheitssystem unter Einbeziehung von Russland ersetzen, das auf Abrüstung zielt. Wir wollen, dass die Bundeswehr dem Oberkommando der NATO entzogen wird und die Bundesrepublik aus den militärischen Strukturen des Bündnisses austritt.","","DIE LINKE tritt für die Stärkung der OSZE als wichtigem Format der gesamteuropäischen Kooperation ein. Um dies zu erreichen, muss als Erstes eine Vereinbarung getroffen werden, keine neuen Mitglieder in die NATO aufzunehmen. Wir wollen eine neue, auf Entspannung orientierte Ostpolitik. Sicherheit in Europa kann nur Sicherheit mit und nicht gegen Russland sein. Das muss die sicherheitspolitische Orientierung von europäischem und deutschem Handel werden. Militärmanöver oder Pläne zur Stationierung von Waffensystemen entlang der russischen Westgrenze heizen Konflikte an. Wir setzen uns gegen Militärmanöver ein. Den Einsatz und die Stationierung deutscher Soldaten in den osteuropäischen Staaten wollen wir unterbinden. Das NATO-Rüstungsziel von zwei Prozent des BIP lehnen wir ab. Wir wollen die NATO auflösen und durch ein kollektives Sicherheitssystem unter Einbeziehung von Russland ersetzen, das auf Abrüstung zielt. ","FALSE",19
0,"LINKE","Wir streiten für branchenspezifische Mindesthonorare und Ausstellungshonorare für bildende Künstlerinnen und Künstler.","linke.txt","41223","purple",3,2584,0,512,"Wir streiten für branchenspezifische Mindesthonorare und Ausstellungshonorare für bildende Künstlerinnen und Künstler.",1757,9128,"I.X Für eine vielfältige, partizipative und allen zugängliche Kultur","- Wir wollen die Vergabe öffentlicher Fördermittel an eine gute, existenzsichernde Vergütung, gute Arbeitsbedingungen und Gendergerechtigkeit koppeln. Wir streiten für branchenspezifische Mindesthonorare und Ausstellungshonorare für bildende Künstlerinnen und Künstler. Wir unterstützen den Erhalt von Ensemble-Theatern, damit Theater konstante politische Akteure in der Stadtgesellschaft bleiben können."," Wir unterstützen den Erhalt von Ensemble-Theatern, damit Theater konstante politische Akteure in der Stadtgesellschaft bleiben können.","- Wir wollen die Vergabe öffentlicher Fördermittel an eine gute, existenzsichernde Vergütung, gute Arbeitsbedingungen und Gendergerechtigkeit koppeln. ","FALSE",65
0,"SPD","Wir wollen ein europäisches Deutschland, kein deutsches Europa!","spd.txt","41320","red",2,3957,0,611,"Wir wollen ein europäisches Deutschland, kein deutsches Europa!",2125,13308,"Es ist Zeit für ein besseres Europa – sozialer und demokratischer","Die europäische Einigung ist ein einzigartiger historischer Erfolg. Sie beruht auf der Idee des freien, friedlichen und solidarischen Zusammenlebens der Menschen und Völker Europas. Auch wenn manches zu verbessern ist, eines stimmt auf jeden Fall: In keiner Region auf der Welt leben Menschen so frei und demokratisch und so friedlich und sicher wie in Europa! Deshalb kämpfen wir Sozialdemokratinnen und Sozialdemokraten für Europa – gerade jetzt, da das Einigungswerk von innen wie von außen bedroht ist wie vielleicht noch nie in seiner Geschichte. Wir wollen ein europäisches Deutschland, kein deutsches Europa!","","Die europäische Einigung ist ein einzigartiger historischer Erfolg. Sie beruht auf der Idee des freien, friedlichen und solidarischen Zusammenlebens der Menschen und Völker Europas. Auch wenn manches zu verbessern ist, eines stimmt auf jeden Fall: In keiner Region auf der Welt leben Menschen so frei und demokratisch und so friedlich und sicher wie in Europa! Deshalb kämpfen wir Sozialdemokratinnen und Sozialdemokraten für Europa – gerade jetzt, da das Einigungswerk von innen wie von außen bedroht ist wie vielleicht noch nie in seiner Geschichte. ","FALSE",97
0,"SPD","Wir wollen die Informationsfreiheit stärken und das Informationsfreiheitsrecht zu einem Informationsfreiheits- und Transparenzrecht weiterentwickeln.","spd.txt","41320","red",2,3861,0,515,"Wir wollen die Informationsfreiheit stärken und das Informationsfreiheitsrecht zu einem Informationsfreiheits- und Transparenzrecht weiterentwickeln.",1771,12954,"Für Offenheit und Transparenz politischer Prozesse:","Wir brauchen mehr Offenheit bei politischen Entscheidungen. Die Transparenz des staatlichen Handelns muss verbessert werden. Die Daten der öffentlichen Verwaltung sollen der Bevölkerung grundsätzlich zur Verfügung stehen, wenn keine gewichtigen Gründe dagegen sprechen. Wir wollen die Informationsfreiheit stärken und das Informationsfreiheitsrecht zu einem Informationsfreiheits- und Transparenzrecht weiterentwickeln. Offene Daten (Open Data) sollen kostenfrei bereitgestellt werden. Damit kann ein wichtiger Beitrag zur Entwicklung innovativer Technologien und neuer Geschäftsmodelle geleistet werden."," Offene Daten (Open Data) sollen kostenfrei bereitgestellt werden. Damit kann ein wichtiger Beitrag zur Entwicklung innovativer Technologien und neuer Geschäftsmodelle geleistet werden.","Wir brauchen mehr Offenheit bei politischen Entscheidungen. Die Transparenz des staatlichen Handelns muss verbessert werden. Die Daten der öffentlichen Verwaltung sollen der Bevölkerung grundsätzlich zur Verfügung stehen, wenn keine gewichtigen Gründe dagegen sprechen. ","FALSE",29
0,"SPD","Wir werden dafür sorgen, dass die Regelaltersgrenze gesund und leistungsfähig erreicht werden kann.","spd.txt","41320","red",2,3595,0,249,"Wir werden dafür sorgen, dass die Regelaltersgrenze gesund und leistungsfähig erreicht werden kann.",919,12102,"Ein neuer Generationenvertrag: den Wert der Arbeit und die Würde im Alter sichern","- Keine Anhebung der jetzigen Regelaltersgrenze. Wir werden dafür sorgen, dass die Regelaltersgrenze gesund und leistungsfähig erreicht werden kann.","","- Keine Anhebung der jetzigen Regelaltersgrenze. ","FALSE",14
0,"SPD","Wir werden Unternehmen von Statistik-, Buchführungs- und Aufzeichnungspflichten befreien.","spd.txt","41320","red",2,3512,0,166,"Wir werden Unternehmen von Statistik-, Buchführungs- und Aufzeichnungspflichten befreien.",643,11826,"Unnötige Bürokratie abbauen – Mittelstand entlasten:","Unsere Gesellschaft braucht klare Regeln. Unnötige Bürokratie hingegen werden wir abschaffen. Unternehmen sollen sich auf ihr Kerngeschäft konzentrieren können und nicht auf das Ausfüllen von Formularen. Gerade kleine und mittlere Unternehmen sowie Selbstständige trifft unnötige Bürokratie besonders hart. Wir werden Unternehmen von Statistik-, Buchführungs- und Aufzeichnungspflichten befreien. Ein gutes Beispiel für Bürokratieentlastung und Investitionserleichterung ist die von uns durchgesetzte Erhöhung der steuerlichen Sofortabschreibung geringwertiger Wirtschaftsgüter."," Ein gutes Beispiel für Bürokratieentlastung und Investitionserleichterung ist die von uns durchgesetzte Erhöhung der steuerlichen Sofortabschreibung geringwertiger Wirtschaftsgüter.","Unsere Gesellschaft braucht klare Regeln. Unnötige Bürokratie hingegen werden wir abschaffen. Unternehmen sollen sich auf ihr Kerngeschäft konzentrieren können und nicht auf das Ausfüllen von Formularen. Gerade kleine und mittlere Unternehmen sowie Selbstständige trifft unnötige Bürokratie besonders hart. ","FALSE",8
0,"SPD","Wir stehen für ein wissenschafts- und bildungsfreundliches Urheberrecht.","spd.txt","41320","red",2,3947,0,601,"Wir stehen für ein wissenschafts- und bildungsfreundliches Urheberrecht.",2090,13273,"Urheberrecht im Zeitalter der Digitalisierung:","Das geistige Eigentum ist der Rohstoff der Kultur- und Kreativwirtschaft. Fast alles, was wir im Internet tun, ist mit urheberrechtlichen Handlungen verbunden – kopieren, wiedergeben, veröffentlichen. Wir werden die Situation der Urheberinnen und Urheber verbessern und einen gerechten Interessenausgleich mit den Verwertern suchen. Wir wollen Vergütung, keine Verbote. Dazu soll auch das Prinzip der pauschalen Vergütung auf diejenigen ausgeweitet werden, die mit der Vermarktung von kreativen Leistungen im Internet Geld verdienen – beispielsweise Online-Plattformen. Viele Nutzerinnen und Nutzer im Internet produzieren selbst Inhalte und werden damit ebenfalls zu Urhebern. Daher müssen wir die berechtigten Interessen der Nutzerinnen und Nutzer verstärkt berücksichtigen. Wir stehen für ein wissenschafts- und bildungsfreundliches Urheberrecht. Autorinnen und Autoren und Verlage sind angemessen zu vergüten. Dafür müssen die Rahmenbedingungen angepasst werden. Zudem brauchen wir auch eine klare gesetzliche Regelung für den Verleih von e-Books, damit die Bibliotheken ihren wichtigen Informations- und Bildungsauftrag auch in Zukunft erfüllen können."," Autorinnen und Autoren und Verlage sind angemessen zu vergüten. Dafür müssen die Rahmenbedingungen angepasst werden. Zudem brauchen wir auch eine klare gesetzliche Regelung für den Verleih von e-Books, damit die Bibliotheken ihren wichtigen Informations- und Bildungsauftrag auch in Zukunft erfüllen können.","Das geistige Eigentum ist der Rohstoff der Kultur- und Kreativwirtschaft. Fast alles, was wir im Internet tun, ist mit urheberrechtlichen Handlungen verbunden – kopieren, wiedergeben, veröffentlichen. Wir werden die Situation der Urheberinnen und Urheber verbessern und einen gerechten Interessenausgleich mit den Verwertern suchen. Wir wollen Vergütung, keine Verbote. Dazu soll auch das Prinzip der pauschalen Vergütung auf diejenigen ausgeweitet werden, die mit der Vermarktung von kreativen Leistungen im Internet Geld verdienen – beispielsweise Online-Plattformen. Viele Nutzerinnen und Nutzer im Internet produzieren selbst Inhalte und werden damit ebenfalls zu Urhebern. Daher müssen wir die berechtigten Interessen der Nutzerinnen und Nutzer verstärkt berücksichtigen. ","FALSE",67
0,"SPD","Wir möchten insbesondere die Arbeitnehmerinnen und Arbeitnehmer verstärkt unterstützen, die ein sehr geringes Einkommen haben.","spd.txt","41320","red",2,3662,0,316,"Wir möchten insbesondere die Arbeitnehmerinnen und Arbeitnehmer verstärkt unterstützen, die ein sehr geringes Einkommen haben.",1066,12249,"Unsere Entlastung von niedrigen Einkommen:","Wir möchten insbesondere die Arbeitnehmerinnen und Arbeitnehmer verstärkt unterstützen, die ein sehr geringes Einkommen haben. Sie zahlen nur geringe oder gar keine Einkommenssteuer, sind aber besonders belastet durch Sozialabgaben. Viele Frauen, gerade Alleinerziehende, arbeiten in Teilzeit. Daher führen wir eine Beitragsentlastung für Arbeitnehmerinnen und Arbeitnehmer ein, die zwischen 451 Euro und 1300 Euro verdienen, so dass der Arbeitnehmerbeitrag zu den Sozialversicherungen in dieser Zone nur allmählich ansteigt. Anders als bei der aktuellen Regelung für Beschäftigungsverhältnisse zwischen 451 Euro und 850 Euro, sollen die Arbeitnehmerinnen und Arbeitnehmer aber gleichwohl die vollen Rentenansprüche erwerben, die sie bei einem nicht reduzierten Arbeitnehmerbeitrag erwerben würden. Deshalb wird den Sozialversicherungen das entfallende Beitragsaufkommen aus Haushaltsmitteln erstattet, um die vollen Leistungen bei Rente, Gesundheit, Pflege und Arbeitslosigkeit zu garantieren."," Sie zahlen nur geringe oder gar keine Einkommenssteuer, sind aber besonders belastet durch Sozialabgaben. Viele Frauen, gerade Alleinerziehende, arbeiten in Teilzeit. Daher führen wir eine Beitragsentlastung für Arbeitnehmerinnen und Arbeitnehmer ein, die zwischen 451 Euro und 1300 Euro verdienen, so dass der Arbeitnehmerbeitrag zu den Sozialversicherungen in dieser Zone nur allmählich ansteigt. Anders als bei der aktuellen Regelung für Beschäftigungsverhältnisse zwischen 451 Euro und 850 Euro, sollen die Arbeitnehmerinnen und Arbeitnehmer aber gleichwohl die vollen Rentenansprüche erwerben, die sie bei einem nicht reduzierten Arbeitnehmerbeitrag erwerben würden. Deshalb wird den Sozialversicherungen das entfallende Beitragsaufkommen aus Haushaltsmitteln erstattet, um die vollen Leistungen bei Rente, Gesundheit, Pflege und Arbeitslosigkeit zu garantieren.","","FALSE",57
0,"SPD","Wir sind überzeugt: Nur gemeinsam bringen wir unser Land voran!","spd.txt","41320","red",2,3423,0,77,"Wir sind überzeugt: Nur gemeinsam bringen wir unser Land voran!",280,11463,"Es ist Zeit für moderne Ausbildung und sichere Arbeit","Arbeit befindet sich im Wandel. Technologische Innovationen, digitale Vernetzung, unterschiedliche Lebensentwürfe, der Wunsch nach Vereinbarkeit von Familie und Beruf sowie eine wachsende Vielfalt der Beschäftigungsformen sind neue Herausforderungen – auch für die Politik. Wir passen die Rahmenbedingungen an, denn wir wollen Arbeit, die sich an den Bedürfnissen der Menschen ausrichtet und ein selbstbestimmtes Leben ermöglicht. Dafür brauchen wir eine neue Partnerschaft auf dem Arbeitsmarkt. Wir sind überzeugt: Nur gemeinsam bringen wir unser Land voran! Bessere Arbeitsbedingungen nützen allen, nicht nur den Arbeitnehmerinnen und Arbeitnehmern, sondern auch den Arbeitgeberinnen und Arbeitgebern. Wer gute Arbeit hat, ist zufrieden. Und wer zufrieden ist und ohne existenzielle Sorgen, kann sich intensiv auf die Arbeit konzentrieren."," Bessere Arbeitsbedingungen nützen allen, nicht nur den Arbeitnehmerinnen und Arbeitnehmern, sondern auch den Arbeitgeberinnen und Arbeitgebern. Wer gute Arbeit hat, ist zufrieden. Und wer zufrieden ist und ohne existenzielle Sorgen, kann sich intensiv auf die Arbeit konzentrieren.","Arbeit befindet sich im Wandel. Technologische Innovationen, digitale Vernetzung, unterschiedliche Lebensentwürfe, der Wunsch nach Vereinbarkeit von Familie und Beruf sowie eine wachsende Vielfalt der Beschäftigungsformen sind neue Herausforderungen – auch für die Politik. Wir passen die Rahmenbedingungen an, denn wir wollen Arbeit, die sich an den Bedürfnissen der Menschen ausrichtet und ein selbstbestimmtes Leben ermöglicht. Dafür brauchen wir eine neue Partnerschaft auf dem Arbeitsmarkt. ","FALSE",91
0,"SPD","Wir wollen die verschulten Berufe möglichst bald in das duale System mit Ausbildungsvergütung und Schulgeldfreiheit beziehungsweise in duale Studiengänge überführen.","spd.txt","41320","red",2,3870,0,524,"Wir wollen die verschulten Berufe möglichst bald in das duale System mit Ausbildungsvergütung und Schulgeldfreiheit beziehungsweise in duale Studiengänge überführen.",1809,12992,"Benachteiligung von Frauen auf dem Arbeitsmarkt beenden:","Dazu gehört auch, dass die Lohnungleichheit zwischen Frauen und Männern beendet wird. Frauen erhalten im Durchschnitt 21 Prozent weniger Lohn als Männer. Wir haben in einem ersten Schritt mit einem Transparenzgesetz dieser Lohnungerechtigkeit den Kampf angesagt. Daneben werden wir gemeinsam mit den Tarifpartnern die sozialen Berufe aufwerten, in denen vor allem Frauen arbeiten. Dazu zählen die Berufsfelder Gesundheit, Pflege, Betreuung und frühkindliche Bildung. Wir wollen die verschulten Berufe möglichst bald in das duale System mit Ausbildungsvergütung und Schulgeldfreiheit beziehungsweise in duale Studiengänge überführen.","","Dazu gehört auch, dass die Lohnungleichheit zwischen Frauen und Männern beendet wird. Frauen erhalten im Durchschnitt 21 Prozent weniger Lohn als Männer. Wir haben in einem ersten Schritt mit einem Transparenzgesetz dieser Lohnungerechtigkeit den Kampf angesagt. Daneben werden wir gemeinsam mit den Tarifpartnern die sozialen Berufe aufwerten, in denen vor allem Frauen arbeiten. Dazu zählen die Berufsfelder Gesundheit, Pflege, Betreuung und frühkindliche Bildung. ","FALSE",101
0,"SPD","Wir sorgen dafür, dass unsere Sicherheitsbehörden gut aufgestellt sind.","spd.txt","41320","red",2,3649,0,303,"Wir sorgen dafür, dass unsere Sicherheitsbehörden gut aufgestellt sind.",1026,12209,"Vorfahrt für Investitionen:","- Sicherheit durch starke und bürgernahe Polizei. Wir sorgen dafür, dass unsere Sicherheitsbehörden gut aufgestellt sind. Dafür schaffen wir zusätzliche 15.000 Stellen und sorgen für eine moderne Ausstattung."," Dafür schaffen wir zusätzliche 15.000 Stellen und sorgen für eine moderne Ausstattung.","- Sicherheit durch starke und bürgernahe Polizei. ","FALSE",48
0,"SPD","Wir wollen durch frühzeitige Beteiligung der Bürgerinnen und Bürger, weniger Bürokratie und gezielten Personaleinsatz unsere öffentlichen Verkehrswege schneller planen und bauen.","spd.txt","41320","red",2,3718,0,372,"Wir wollen durch frühzeitige Beteiligung der Bürgerinnen und Bürger, weniger Bürokratie und gezielten Personaleinsatz unsere öffentlichen Verkehrswege schneller planen und bauen.",1264,12447,"Bezahlbare und nachhaltige Mobilität:","Wir wollen, dass Pendlerinnen und Pendler nicht permanent im Stau stehen. Wir werden daher mehr investieren, um die Verkehrswege zu erhalten und auszubauen. Wir haben beschlossen, die LKW-Maut für Fahrzeuge über 7,5 Tonnen auf alle Bundesstraßen auszudehnen. Wir lehnen jedoch eine Mautpflicht für Fahrzeuge unter 7,5 Tonnen ab, weil sie vor allem Handwerksbetriebe belasten würde. Die Einnahmen aus der LKW-Maut werden wir einsetzen, um in Straßen und Brücken zu investieren. Wir wollen durch frühzeitige Beteiligung der Bürgerinnen und Bürger, weniger Bürokratie und gezielten Personaleinsatz unsere öffentlichen Verkehrswege schneller planen und bauen.","","Wir wollen, dass Pendlerinnen und Pendler nicht permanent im Stau stehen. Wir werden daher mehr investieren, um die Verkehrswege zu erhalten und auszubauen. Wir haben beschlossen, die LKW-Maut für Fahrzeuge über 7,5 Tonnen auf alle Bundesstraßen auszudehnen. Wir lehnen jedoch eine Mautpflicht für Fahrzeuge unter 7,5 Tonnen ab, weil sie vor allem Handwerksbetriebe belasten würde. Die Einnahmen aus der LKW-Maut werden wir einsetzen, um in Straßen und Brücken zu investieren. ","FALSE",38
0,"SPD","Wir setzen uns auch weiterhin für eine Absicherung der kommunalen Daseinsvorsorge im europäischen Binnenmarkt und bei Freihandelsabkommen ein.","spd.txt","41320","red",2,3520,0,174,"Wir setzen uns auch weiterhin für eine Absicherung der kommunalen Daseinsvorsorge im europäischen Binnenmarkt und bei Freihandelsabkommen ein.",677,11860,"Innovationen und Gründergeist:","Wir setzen uns auch weiterhin für eine Absicherung der kommunalen Daseinsvorsorge im europäischen Binnenmarkt und bei Freihandelsabkommen ein.","","","FALSE",87
0,"SPD","Wir fördern wichtige Programme wie „Soziale Stadt"" oder „Demokratie leben"", die Stadtentwicklung, Sicherheit, Stärkung unserer Demokratie, Engagement und Hilfe für Jung und Alt verbinden.","spd.txt","41320","red",2,3647,0,301,"Wir fördern wichtige Programme wie „Soziale Stadt"" oder „Demokratie leben"", die Stadtentwicklung, Sicherheit, Stärkung unserer Demokratie, Engagement und Hilfe für Jung und Alt verbinden.",1020,12203,"Vorfahrt für Investitionen:","- Zusammenhalt jetzt und in Zukunft. Wir fördern wichtige Programme wie „Soziale Stadt"" oder „Demokratie leben"", die Stadtentwicklung, Sicherheit, Stärkung unserer Demokratie, Engagement und Hilfe für Jung und Alt verbinden. Das dient dem sozialen Zusammenhalt."," Das dient dem sozialen Zusammenhalt.","- Zusammenhalt jetzt und in Zukunft. ","FALSE",83
0,"SPD","Wir stärken die gute Beratungs- und Präventionsstruktur vor Ort und sorgen frühzeitig dafür, dass sich junge Menschen in unserem Land nicht radikalisieren.","spd.txt","41320","red",2,3796,0,450,"Wir stärken die gute Beratungs- und Präventionsstruktur vor Ort und sorgen frühzeitig dafür, dass sich junge Menschen in unserem Land nicht radikalisieren.",1538,12721,"Terrorabwehr – mehr grenzübergreifende Zusammenarbeit und Prävention:","Mit den vielen nicht-radikalen Moscheegemeinden und islamischen Verbänden werden wir weiter zusammenarbeiten. Wir stärken die gute Beratungs- und Präventionsstruktur vor Ort und sorgen frühzeitig dafür, dass sich junge Menschen in unserem Land nicht radikalisieren. Hasspropaganda im Netz werden wir durch alternative Botschaften entgegentreten."," Hasspropaganda im Netz werden wir durch alternative Botschaften entgegentreten.","Mit den vielen nicht-radikalen Moscheegemeinden und islamischen Verbänden werden wir weiter zusammenarbeiten. ","FALSE",60
